image_id,imgW,imgH,CVisibleAreaWidth,CVisibleAreaHeight,errorType,area
C35,131072,107520,70254.592,47859.5122,TP,1170582817
C1,86016,89600,5160.96,3525.527831,TP,22858235.5
C9,98304,82432,16121.856,10905.78308,FP,319350.5
C41,97792,221184,3716.096,2542.344828,TP,18709261
C16,77824,53760,3112.96,2100.607815,TP,1625128.5
C33,126976,93184,137134.08,93184,FP,5326944135
C39,97792,221184,3716.096,2542.344828,TP,8005834
C60,97280,212992,3599.36,2432.526268,Recognition,807141
C10,96768,211968,4741.632,3194.038356,Recognition,53551195
C35,131072,107520,81526.784,55333.46341,Recognition,1170582817
C54,212992,103936,8306.688,5750.557377,TP,2833182
C20,97792,211968,5378.56,3715.306273,TP,2695505.5
C9,98304,82432,23986.176,16309.54946,TP,247392
C5,110592,93184,122204.16,83014.45314,FP,500927892.5
C46,98304,103936,8945.664,6096.529801,Recognition,281437862
C10,96768,211968,3580.416,2419.726027,TP,122593
C5,110592,93184,3207.168,2210.771056,TP,500927892.5
C25,118784,82432,2138.112,1425.337176,Recognition,2960726
C58,94208,82432,4804.608,3203.072,TP,92823671
C48,97792,221184,7138.816,4889.124668,FP,58549
C54,212992,103936,24068.096,16399.7377,Recognition,3406141.5
C10,96768,211968,5419.008,3677.983562,TP,53551195
C9,98304,82432,16121.856,10905.78308,FP,319350.5
C44,97792,221184,96422.912,65514.27056,TP,2727233400
C10,96768,211968,18289.152,12388.99726,Recognition,53551195
C47,97792,221184,11070.0544,7509.695491,TP,45734554.5
C35,131072,107520,4718.592,3278.04878,TP,203633313.5
C60,97280,212992,12257.28,8270.58931,Recognition,807141
C23,102400,86016,3276.8,2252.8,FP,464964
C1,86016,89600,5160.96,3525.527831,TP,22858235.5
C41,97792,221184,19069.44,12907.28912,Recognition,18709261
C21,97792,212992,41268.224,28066.43893,FP,41399175
C51,97792,221696,122240,83025.98324,TP,61781532
C56,97792,214528,12321.792,8409.028259,Recognition,1441033046
C46,98304,103936,8945.664,6096.529801,Recognition,281437862
C54,212992,103936,8306.688,5750.557377,TP,586320.5
C33,126976,93184,137134.08,93184,TP,5326944135
C40,86016,86016,7397.376,5074.944,Recognition,4351483
C10,96768,211968,8128.512,5516.975342,TP,122593
C5,110592,93184,122204.16,83014.45314,TP,168849866
C10,96768,211968,18289.152,12388.99726,FP,367549.5
C41,97792,221184,3716.096,2542.344828,TP,18709261
C58,94208,82432,2072.576,1413.12,TP,92823671
C56,97792,214528,12321.792,8409.028259,Recognition,1441033046
C10,96768,211968,4741.632,3194.038356,Recognition,53551195
C46,98304,103936,8945.664,6096.529801,Recognition,281437862
C47,97792,221184,17348.3008,11792.5687,TP,45734554.5
C24,97792,217088,63075.84,42830.87568,TP,13164895.5
C41,97792,221184,10757.12,7333.687003,TP,18709261
C40,86016,86016,7397.376,5074.944,Recognition,4351483
C44,97792,221184,217000.448,147456,Recognition,2727233400
C7,97792,218624,12517.376,8506.389982,Recognition,1175521.5
C10,96768,211968,3580.416,2419.726027,TP,53551195
C58,94208,82432,2072.576,1413.12,TP,92823671
C23,102400,86016,3276.8,2252.8,FP,464964
C1,86016,89600,5160.96,3525.527831,TP,22858235.5
C60,97280,212992,8171.52,5546.15989,Recognition,807141
C54,212992,103936,8306.688,5750.557377,FP,586320.5
C33,126976,93184,137134.08,93184,TP,5326944135
C23,102400,86016,3174.4,2150.4,TP,2077577.5
C10,96768,211968,27385.344,18583.49589,TP,53551195
C10,96768,211968,18289.152,12388.99726,FP,34352
C46,98304,103936,20152.32,13668.02649,Recognition,281437862
C10,96768,211968,18289.152,12388.99726,FP,821974.5
C10,96768,211968,4741.632,3194.038356,Recognition,53551195
C35,131072,107520,81526.784,55333.46341,FP,1170582817
C20,97792,211968,5378.56,3715.306273,TP,2695505.5
C44,97792,221184,217000.448,147456,Recognition,2727233400
C27,126976,103936,45330.432,30838.15385,FP,500375
C41,97792,221184,10757.12,7333.687003,TP,18709261
C40,86016,86016,7397.376,5074.944,Recognition,4351483
C58,94208,82432,2072.576,1413.12,TP,92823671
C47,97792,221184,23626.5472,16075.44191,FP,45734554.5
C10,96768,211968,18289.152,12388.99726,FP,301870.5
C25,118784,82432,2138.112,1425.337176,Recognition,2960726
C21,97792,212992,41268.224,28066.43893,FP,41399175
C41,97792,221184,5671.936,3813.517241,TP,18709261
C23,102400,86016,4812.8,3276.8,Recognition,888822.5
C25,118784,82432,2138.112,1425.337176,Recognition,2960726
C54,212992,103936,8306.688,5750.557377,TP,2833182
C23,102400,86016,3174.4,2150.4,FP,2077577.5
C44,97792,221184,217000.448,147456,TP,2727233400
C17,155648,86016,9183.232,6221.772152,FP,447541
C9,98304,82432,16121.856,10905.78308,FP,247392
C10,96768,211968,27385.344,18583.49589,TP,53551195
C56,97792,214528,12321.792,8409.028259,Recognition,1441033046
C10,96768,211968,18289.152,12388.99726,FP,185803
C46,98304,103936,30179.328,20551.2053,Recognition,281437862
C33,126976,93184,137134.08,93184,FP,5326944135
C20,97792,211968,5378.56,3715.306273,TP,2695505.5
C21,97792,212992,18384.896,12419.64371,TP,10547715.5
C47,97792,221184,29904.7936,20358.31512,TP,45734554.5
C51,97792,221696,122240,83025.98324,TP,61781532
C58,94208,82432,35987.456,24399.872,Recognition,92823671
C10,96768,211968,18289.152,12388.99726,Recognition,53551195
C10,96768,211968,4741.632,3194.038356,TP,53551195
C58,94208,82432,2072.576,1413.12,TP,92823671
C5,110592,93184,122204.16,83014.45314,TP,500927892.5
C3,86528,207360,2336.256,1557.796327,Recognition,447962.5
C9,98304,82432,16121.856,10905.78308,FP,247392
C10,96768,211968,27385.344,18583.49589,TP,53551195
C14,97792,221184,12712.96,8604.859416,FP,-1
C51,97792,221696,122240,83025.98324,TP,61781532
C1,86016,89600,11612.16,7824.952015,TP,22858235.5
C58,94208,82432,35987.456,24399.872,Recognition,92823671
C21,97792,212992,41268.224,28066.43893,TP,41399175
C33,126976,93184,137134.08,93184,TP,5326944135
C10,96768,211968,8128.512,5516.975342,TP,53551195
C23,102400,86016,3276.8,2252.8,TP,464964
C10,96768,211968,18289.152,12388.99726,Recognition,484017
C44,97792,221184,217000.448,147456,TP,2727233400
C23,102400,86016,4812.8,3276.8,Recognition,888822.5
C46,98304,103936,67928.064,46215.62914,Recognition,281437862
C20,97792,211968,5378.56,3715.306273,TP,2695505.5
C41,97792,221184,96422.912,65514.27056,Recognition,18709261
C25,118784,82432,2138.112,1425.337176,Recognition,2960726
C10,96768,211968,4741.632,3194.038356,TP,53551195
C27,126976,103936,45330.432,30838.15385,FP,500375
C10,96768,211968,27385.344,18583.49589,TP,53551195
C18,97792,221184,64249.344,43708.77454,Recognition,157158855
C58,94208,82432,16015.36,10833.92,Recognition,92823671
C10,96768,211968,18289.152,12388.99726,TP,53551195
C58,94208,82432,2072.576,1413.12,TP,92823671
C10,96768,211968,18289.152,12388.99726,Recognition,53551195
C35,131072,107520,81526.784,55333.46341,TP,1170582817
C54,212992,103936,8306.688,5750.557377,TP,2833182
C21,97792,212992,41268.224,28066.43893,TP,41399175
C17,155648,86016,6070.272,4199.696203,FP,38641.5
C41,97792,221184,10757.12,7333.687003,TP,18709261
C41,97792,221184,5671.936,3813.517241,TP,18709261
C46,98304,103936,67928.064,46215.62914,Recognition,281437862
C3,86528,207360,2336.256,1557.796327,TP,447962.5
C33,126976,93184,137134.08,93184,TP,5326944135
C20,97792,211968,5378.56,3715.306273,TP,2695505.5
C44,97792,221184,217000.448,147456,FP,2727233400
C27,126976,103936,45330.432,30838.15385,FP,10502486.5
C58,94208,82432,2072.576,1413.12,TP,92823671
C60,97280,212992,2432,1654.117862,Recognition,13276.5
C21,97792,212992,41268.224,28066.43893,TP,41399175
C35,131072,107520,81526.784,55333.46341,TP,1170582817
C58,94208,82432,10645.504,7254.016,Recognition,92823671
C41,97792,221184,96422.912,65514.27056,TP,18709261
C5,110592,93184,122204.16,83014.45314,FP,500927892.5
C1,86016,89600,11612.16,7824.952015,Recognition,22858235.5
C31,192512,111104,7507.968,5198.974003,TP,109079.5
C10,96768,211968,8128.512,5516.975342,TP,53551195
C23,102400,86016,3276.8,2252.8,TP,464964
C10,96768,211968,8128.512,5516.975342,FP,283917
C39,97792,221184,24154.624,16427.45889,TP,8005834
C41,97792,221184,4791.808,3226.822281,TP,18709261
C48,97792,221184,7138.816,4889.124668,TP,132741.5
C27,126976,103936,45330.432,30838.15385,TP,10502486.5
C31,192512,111104,7507.968,5198.974003,FP,3100.5
C33,126976,93184,137134.08,93184,TP,5326944135
C34,97792,221184,24154.624,16427.45889,Recognition,1388992.5
C60,97280,212992,7198.72,4865.052535,TP,807141
C10,96768,211968,8128.512,5516.975342,TP,53551195
C47,97792,221184,36183.04,24641.18833,TP,45734554.5
C3,86528,207360,2336.256,1557.796327,TP,447962.5
C18,97792,221184,64249.344,43708.77454,TP,157158855
C60,97280,212992,2432,1654.117862,Recognition,807141
C20,97792,211968,5378.56,3715.306273,TP,2695505.5
C7,97792,218624,12517.376,8506.389982,Recognition,1836485
C1,86016,89600,11612.16,7824.952015,TP,22858235.5
C23,102400,86016,2150.4,1433.6,Recognition,888822.5
C58,94208,82432,3108.864,2166.784,Recognition,92823671
C39,97792,221184,24154.624,16427.45889,FP,8005834
C47,97792,221184,36183.04,24641.18833,TP,45734554.5
C35,131072,107520,81526.784,55333.46341,TP,1170582817
C41,97792,221184,4791.808,3226.822281,TP,18709261
C34,97792,221184,24154.624,16427.45889,Recognition,9340323
C33,126976,93184,137134.08,93184,TP,5326944135
C23,102400,86016,3276.8,2252.8,TP,464964
C44,97792,221184,217000.448,147456,TP,2727233400
C46,98304,103936,30179.328,20551.2053,TP,281437862
C18,97792,221184,64249.344,43708.77454,Recognition,157158855
C41,97792,221184,8507.904,5769.167109,TP,18709261
C47,97792,221184,36183.04,24641.18833,TP,45734554.5
C60,97280,212992,7198.72,4865.052535,Recognition,807141
C58,94208,82432,4804.608,3203.072,TP,92823671
C60,97280,212992,3599.36,2432.526268,Recognition,807141
C25,118784,82432,2138.112,1425.337176,Recognition,2960726
C27,126976,103936,45330.432,30838.15385,TP,10502486.5
C10,96768,211968,8128.512,5516.975342,TP,53551195
C54,212992,103936,8306.688,5750.557377,Recognition,2833182
C5,110592,93184,122204.16,83014.45314,TP,500927892.5
C3,86528,207360,2336.256,1557.796327,TP,447962.5
C7,97792,218624,19069.44,13004.02147,FP,1836485
C31,192512,111104,5005.312,3465.982669,TP,109079.5
C33,126976,93184,137134.08,93184,FP,5326944135
C20,97792,211968,5378.56,3715.306273,FP,2695505.5
C18,97792,221184,64249.344,43708.77454,Recognition,157158855
C25,118784,82432,2138.112,1425.337176,Recognition,2960726
C58,94208,82432,3108.864,2166.784,Recognition,92823671
C54,212992,103936,8306.688,5750.557377,TP,2833182
C27,126976,103936,45330.432,30838.15385,TP,10502486.5
C60,97280,212992,7198.72,4865.052535,TP,807141
C9,98304,82432,10715.136,7270.52205,FP,71828
C41,97792,221184,8507.904,5769.167109,TP,18709261
C1,86016,89600,11612.16,7824.952015,FP,22858235.5
C24,97792,217088,3227.136,2151.322523,Recognition,204629.5
C44,97792,221184,217000.448,147456,TP,2727233400
C23,102400,86016,3276.8,2252.8,TP,464964
C2,106496,93184,3194.88,2129.92,TP,2336939
C10,96768,211968,5419.008,3677.983562,TP,53551195
C48,97792,221184,7138.816,4889.124668,FP,132741.5
C41,97792,221184,2151.424,1466.737401,TP,18709261
C35,131072,107520,81526.784,55333.46341,TP,1170582817
C25,118784,82432,2138.112,1425.337176,Recognition,2960726
C35,131072,107520,4718.592,3278.04878,TP,203633313.5
C46,98304,103936,13467.648,9144.794702,Recognition,281437862
C20,97792,211968,5378.56,3715.306273,Recognition,2695505.5
C5,110592,93184,122204.16,83014.45314,TP,500927892.5
C58,94208,82432,4804.608,3203.072,TP,92823671
C58,94208,82432,3108.864,2166.784,Recognition,92823671
C3,86528,207360,17824.768,12116.19366,FP,447962.5
C41,97792,221184,2151.424,1466.737401,TP,18709261
C33,126976,93184,137134.08,93184,TP,5326944135
C7,97792,218624,19069.44,13004.02147,FP,1836485
C60,97280,212992,5447.68,3697.439927,Recognition,807141
C40,86016,86016,11096.064,7569.408,Recognition,4351483
C21,97792,212992,41268.224,28066.43893,TP,41399175
C10,96768,211968,5419.008,3677.983562,TP,53551195
C54,212992,103936,8306.688,5750.557377,TP,2833182
C31,192512,111104,5005.312,3465.982669,FP,102217.5
C3,86528,207360,2336.256,1557.796327,Recognition,447962.5
C35,131072,107520,81526.784,55333.46341,FP,1170582817
C44,97792,221184,217000.448,147456,FP,2727233400
C10,96768,211968,8128.512,5516.975342,Recognition,53551195
C1,86016,89600,11612.16,7824.952015,TP,22858235.5
C9,98304,82432,10715.136,7270.52205,TP,195638
C33,126976,93184,137134.08,93184,TP,5326944135
C41,97792,221184,8507.904,5769.167109,TP,18709261
C41,97792,221184,2151.424,1466.737401,TP,18709261
C31,192512,111104,5005.312,3465.982669,FP,61848.5
C2,106496,93184,2129.92,1490.944,TP,2336939
C5,110592,93184,122204.16,83014.45314,TP,500927892.5
C25,118784,82432,2138.112,1425.337176,Recognition,2960726
C19,159744,86016,31629.312,21424.05948,FP,156496396
C48,97792,221184,2151.424,1466.737401,FP,132741.5
C3,86528,207360,2336.256,1557.796327,Recognition,447962.5
C58,94208,82432,3108.864,2166.784,Recognition,92823671
C20,97792,211968,5378.56,3715.306273,TP,69863.5
C60,97280,212992,7198.72,4865.052535,TP,807141
C1,86016,89600,11612.16,7824.952015,FP,22858235.5
C35,131072,107520,81526.784,55333.46341,TP,1170582817
C60,97280,212992,5447.68,3697.439927,Recognition,807141
C10,96768,211968,18289.152,12388.99726,TP,53551195
C31,192512,111104,5005.312,3465.982669,FP,61848.5
C27,126976,103936,45330.432,30838.15385,TP,10502486.5
C58,94208,82432,10739.712,7254.016,TP,92823671
C18,97792,221184,64249.344,43708.77454,Recognition,157158855
C23,102400,86016,2150.4,1433.6,FP,888822.5
C33,126976,93184,137134.08,93184,FP,5326944135
C7,97792,218624,8507.904,5768.701252,FP,-1
C44,97792,221184,325451.776,221184,TP,2727233400
C3,86528,207360,2336.256,1557.796327,TP,447962.5
C10,96768,211968,18289.152,12388.99726,TP,53551195
C23,102400,86016,3174.4,2150.4,FP,2077577.5
C48,97792,221184,2151.424,1466.737401,FP,132741.5
C25,118784,82432,2138.112,1425.337176,Recognition,2960726
C60,97280,212992,5447.68,3697.439927,Recognition,807141
C31,192512,111104,5005.312,3465.982669,FP,61848.5
C35,131072,107520,81526.784,55333.46341,TP,1170582817
C58,94208,82432,3108.864,2166.784,Recognition,92823671
C46,98304,103936,2654.208,1769.960265,Recognition,281437862
C41,97792,221184,8507.904,5769.167109,TP,18709261
C1,86016,89600,11612.16,7824.952015,TP,22858235.5
C21,97792,212992,12224,8312.359963,Recognition,10547715.5
C60,97280,212992,7198.72,4865.052535,TP,807141
C25,118784,82432,2138.112,1425.337176,Recognition,2960726
C33,126976,93184,137134.08,93184,TP,5326944135
C35,131072,107520,81526.784,55333.46341,TP,1170582817
C41,97792,221184,2151.424,1466.737401,TP,18709261
C2,106496,93184,3194.88,2129.92,TP,2336939
C10,96768,211968,3580.416,2419.726027,Recognition,53551195
C35,131072,107520,16121.856,10883.12195,TP,203633313.5
C58,94208,82432,16109.568,10928.128,TP,92823671
C16,77824,53760,3112.96,2100.607815,TP,1625128.5
C40,86016,86016,4730.88,3268.608,TP,4351483
C24,97792,217088,3227.136,2151.322523,Recognition,81435
C9,98304,82432,24182.784,16407.79976,Recognition,300945
C51,97792,221696,122240,83025.98324,TP,61781532
C10,96768,211968,18289.152,12388.99726,TP,53551195
C46,98304,103936,2654.208,1769.960265,Recognition,281437862
C21,97792,212992,41268.224,28066.43893,TP,41399175
C10,96768,211968,18289.152,12388.99726,TP,53551195
C60,97280,212992,5447.68,3697.439927,Recognition,807141
C1,86016,89600,11612.16,7824.952015,TP,22858235.5
C34,97792,221184,24154.624,16427.45889,TP,1388992.5
C41,97792,221184,8507.904,5769.167109,TP,18709261
C20,97792,211968,5378.56,3715.306273,TP,69863.5
C48,97792,221184,2151.424,1466.737401,TP,51916
C18,97792,221184,64249.344,43708.77454,Recognition,157158855
C35,131072,107520,81526.784,55333.46341,FP,1170582817
C41,97792,221184,2151.424,1466.737401,TP,18709261
C60,97280,212992,7198.72,4865.052535,TP,807141
C10,96768,211968,18289.152,12388.99726,TP,53551195
C33,126976,93184,137134.08,93184,TP,5326944135
C51,97792,221696,122240,83025.98324,TP,61781532
C35,131072,107520,24117.248,16390.2439,TP,203633313.5
C58,94208,82432,16109.568,10928.128,Recognition,92823671
C9,98304,82432,24182.784,16407.79976,FP,300945
C31,192512,111104,5005.312,3465.982669,TP,1096770
C20,97792,211968,5378.56,3715.306273,FP,69863.5
C25,118784,82432,2138.112,1425.337176,Recognition,2960726
C41,97792,221184,2151.424,1466.737401,TP,18709261
C40,86016,86016,3182.592,2150.4,TP,4351483
C7,97792,218624,3716.096,2542.139535,FP,-1
C33,126976,93184,137134.08,93184,TP,5326944135
C60,97280,212992,18385.92,12454.53449,Recognition,807141
C10,96768,211968,3580.416,2419.726027,Recognition,53551195
C16,77824,53760,3112.96,2100.607815,TP,1625128.5
C2,106496,93184,2129.92,1490.944,TP,2336939
C21,97792,212992,41268.224,28066.43893,TP,41399175
C10,96768,211968,27385.344,18583.49589,TP,53551195
C35,131072,107520,81526.784,55333.46341,FP,1170582817
C18,97792,221184,64249.344,43708.77454,TP,157158855
C58,94208,82432,3108.864,2166.784,Recognition,92823671
C60,97280,212992,7198.72,4865.052535,TP,807141
C15,97792,212992,3618.304,2444.811754,TP,1517199.5
C10,96768,211968,18289.152,12388.99726,TP,53551195
C10,96768,211968,18289.152,12388.99726,Recognition,53551195
C1,86016,89600,11612.16,7824.952015,TP,22858235.5
C48,97792,221184,2151.424,1466.737401,TP,51916
C10,96768,211968,18289.152,12388.99726,FP,33912
C46,98304,103936,5996.544,4031.576159,Recognition,281437862
C51,97792,221696,122240,83025.98324,Recognition,1445578
C10,96768,211968,27385.344,18583.49589,TP,53551195
C21,97792,212992,24154.624,16429.13499,TP,41399175
C10,96768,211968,4741.632,3194.038356,TP,53551195
C39,97792,221184,3716.096,2542.344828,TP,8005834
C31,192512,111104,5005.312,3465.982669,TP,124134
C35,131072,107520,81526.784,55333.46341,TP,1170582817
C33,126976,93184,137134.08,93184,TP,5326944135
C25,118784,82432,3207.168,2138.005764,Recognition,2960726
C2,106496,93184,2129.92,1490.944,TP,2336939
C10,96768,211968,18289.152,12388.99726,TP,53551195
C18,97792,221184,64249.344,43708.77454,TP,157158855
C10,96768,211968,18289.152,12388.99726,FP,433110
C40,86016,86016,3182.592,2150.4,TP,4351483
C23,102400,86016,2150.4,1433.6,Recognition,888822.5
C35,131072,107520,16121.856,10883.12195,TP,203633313.5
C21,97792,212992,41268.224,28066.43893,TP,41399175
C19,159744,86016,2715.648,1918.572491,Recognition,159329373.5
C1,86016,89600,11612.16,7824.952015,TP,22858235.5
C46,98304,103936,8945.664,6096.529801,Recognition,281437862
C25,118784,82432,3207.168,2138.005764,Recognition,2960726
C23,102400,86016,3276.8,2252.8,FP,464964
C10,96768,211968,27385.344,18583.49589,TP,53551195
C15,97792,212992,3618.304,2444.811754,TP,1517199.5
C7,97792,218624,3716.096,2542.139535,FP,-1
C58,94208,82432,3108.864,2166.784,Recognition,92823671
C60,97280,212992,7198.72,4865.052535,TP,807141
C58,94208,82432,10739.712,7254.016,Recognition,92823671
C16,77824,53760,3112.96,2100.607815,TP,1625128.5
C10,96768,211968,18289.152,12388.99726,TP,583185
C10,96768,211968,3580.416,2419.726027,Recognition,53551195
C10,96768,211968,18289.152,12388.99726,FP,53551195
C31,192512,111104,10780.672,7317.074523,TP,1155498.5
C39,97792,221184,3716.096,2542.344828,TP,8005834
C41,97792,221184,5671.936,3813.517241,TP,18709261
C9,98304,82432,24182.784,16407.79976,TP,319350.5
C21,97792,212992,41268.224,28066.43893,FP,41399175
C40,86016,86016,4730.88,3268.608,TP,4351483
C24,97792,217088,7138.816,4889.369369,Recognition,78596.5
C2,106496,93184,2129.92,1490.944,TP,2336939
C44,97792,221184,325451.776,221184,FP,2727233400
C35,131072,107520,81526.784,55333.46341,TP,1170582817
C27,126976,103936,45330.432,30838.15385,FP,10502486.5
C10,96768,211968,12192.768,8227.068493,FP,433110
C33,126976,93184,137134.08,93184,TP,5326944135
C48,97792,221184,2151.424,1466.737401,TP,51916
C32,96768,210432,91736.064,62307.22207,Recognition,20945584
C39,97792,221184,24154.624,16427.45889,TP,8005834
C20,97792,211968,5378.56,3715.306273,TP,2695505.5
C54,212992,103936,8306.688,5750.557377,TP,2833182
C58,94208,82432,3108.864,2166.784,Recognition,92823671
C31,192512,111104,11358.208,7702.183709,FP,124134
C15,97792,212992,3618.304,2444.811754,TP,1517199.5
C10,96768,211968,18289.152,12388.99726,FP,583185
C16,77824,53760,3112.96,2100.607815,TP,1625128.5
C25,118784,82432,7127.04,4869.902017,Recognition,2960726
C23,102400,86016,2150.4,1433.6,TP,888822.5
C46,98304,103936,20152.32,13668.02649,Recognition,281437862
C60,97280,212992,7198.72,4865.052535,Recognition,807141
C31,192512,111104,10780.672,7317.074523,FP,1155498.5
C10,96768,211968,18289.152,12388.99726,TP,53551195
C58,94208,82432,3203.072,2166.784,TP,92823671
C35,131072,107520,4718.592,3278.04878,TP,203633313.5
C18,97792,221184,64249.344,43708.77454,TP,157158855
C49,97792,221184,12712.96,8604.859416,Recognition,655709.5
C31,192512,111104,11358.208,7702.183709,FP,61848.5
C44,97792,221184,325451.776,221184,TP,2727233400
C39,97792,221184,3716.096,2542.344828,TP,8005834
C24,97792,217088,7138.816,4889.369369,Recognition,78596.5
C21,97792,212992,41268.224,28066.43893,TP,41399175
C4,96768,221184,5612.544,3870.23622,Recognition,103749
C32,96768,210432,18095.616,12287.29379,TP,20945584
C10,96768,211968,5419.008,3677.983562,FP,821974.5
C1,86016,89600,11612.16,7824.952015,TP,22858235.5
C10,96768,211968,3580.416,2419.726027,Recognition,53551195
C40,86016,86016,10752,7311.36,TP,4351483
C35,131072,107520,81526.784,55333.46341,TP,1170582817
C51,97792,221696,122240,83025.98324,FP,212493524.5
C33,126976,93184,137134.08,93184,Recognition,5326944135
C58,94208,82432,3108.864,2166.784,Recognition,92823671
C32,96768,210432,91736.064,62307.22207,Recognition,20945584
C48,97792,221184,2151.424,1466.737401,TP,132741.5
C7,97792,218624,8410.112,5768.701252,FP,-1
C60,97280,212992,18385.92,12454.53449,Recognition,807141
C18,97792,221184,64249.344,43708.77454,TP,157158855
C10,96768,211968,3193.344,2129.358904,TP,53551195
C16,77824,53760,3112.96,2100.607815,TP,1625128.5
C31,192512,111104,11358.208,7702.183709,FP,84211
C27,126976,103936,45330.432,30838.15385,TP,10502486.5
C60,97280,212992,7198.72,4865.052535,Recognition,807141
C23,102400,86016,2150.4,1433.6,TP,888822.5
C58,94208,82432,3203.072,2166.784,TP,92823671
C39,97792,221184,3716.096,2542.344828,TP,8005834
C2,106496,93184,2129.92,1490.944,TP,2336939
C41,97792,221184,5671.936,3813.517241,TP,18709261
C23,102400,86016,3276.8,2252.8,TP,464964
C10,96768,211968,3580.416,2419.726027,FP,821974.5
C35,131072,107520,2097.152,1442.341463,TP,203633313.5
C4,96768,221184,5612.544,3870.23622,Recognition,103749
C48,97792,221184,2151.424,1466.737401,FP,132741.5
C10,96768,211968,3580.416,2419.726027,Recognition,53551195
C32,96768,210432,18095.616,12287.29379,TP,20945584
C31,192512,111104,11358.208,7702.183709,FP,1096770
C44,97792,221184,325451.776,221184,FP,2727233400
C35,131072,107520,81526.784,55333.46341,FP,1170582817
C18,97792,221184,64249.344,43708.77454,TP,157158855
C21,97792,212992,24154.624,16429.13499,TP,41399175
C10,96768,211968,12192.768,8227.068493,TP,53551195
C32,96768,210432,122217.984,83011.79586,Recognition,2573315
C27,126976,103936,13459.456,9137.230769,TP,88779
C41,97792,221184,19069.44,12907.28912,TP,18709261
C16,77824,53760,3112.96,2100.607815,Recognition,1625128.5
C1,86016,89600,39051.264,26570.44146,FP,61324732.5
C10,96768,211968,18289.152,12388.99726,TP,53551195
C19,159744,86016,2715.648,1918.572491,Recognition,159329373.5
C10,96768,211968,3580.416,2419.726027,FP,53551195
C51,97792,221696,122240,83025.98324,TP,212493524.5
C27,126976,103936,45330.432,30838.15385,TP,10502486.5
C10,96768,211968,3193.344,2129.358904,FP,53551195
C40,86016,86016,24170.496,16429.056,TP,4351483
C1,86016,89600,11612.16,7824.952015,FP,22858235.5
C33,126976,93184,137134.08,93184,FP,717096
C17,155648,86016,6070.272,4199.696203,FP,447541
C20,97792,211968,5378.56,3715.306273,TP,2695505.5
C39,97792,221184,3716.096,2542.344828,TP,8005834
C54,212992,103936,18743.296,12779.01639,FP,2833182
C31,192512,111104,11358.208,7702.183709,FP,1096770
C23,102400,86016,2150.4,1433.6,FP,888822.5
C54,212992,103936,183386.112,124595.4098,TP,586320.5
C39,97792,221184,24154.624,16427.45889,FP,5711488.5
C58,94208,82432,3203.072,2166.784,TP,92823671
C21,97792,212992,24154.624,16429.13499,TP,41399175
C32,96768,210432,18095.616,12287.29379,TP,20945584
C19,159744,86016,2715.648,1918.572491,Recognition,159329373.5
C44,97792,221184,325451.776,221184,TP,2727233400
C35,131072,107520,81526.784,55333.46341,TP,1170582817
C46,98304,103936,8945.664,6096.529801,Recognition,281437862
C10,96768,211968,5419.008,3677.983562,Recognition,53551195
C10,96768,211968,12192.768,8227.068493,TP,53551195
C2,106496,93184,2129.92,1490.944,TP,2336939
C51,97792,221696,122240,83025.98324,TP,212493524.5
C41,97792,221184,19069.44,12907.28912,TP,18709261
C10,96768,211968,2128.896,1451.835616,TP,53551195
C24,97792,217088,63075.84,42830.87568,TP,13164895.5
C15,97792,212992,7138.816,4889.623508,TP,1517199.5
C31,192512,111104,10780.672,7317.074523,FP,9875.5
C20,97792,211968,5378.56,3715.306273,TP,2695505.5
C41,97792,221184,12712.96,8604.859416,TP,18709261
C23,102400,86016,3276.8,2252.8,TP,464964
C10,96768,211968,18289.152,12388.99726,FP,26039.5
C39,97792,221184,3716.096,2542.344828,TP,8005834
C60,97280,212992,18385.92,12454.53449,Recognition,807141
C31,192512,111104,2117.632,1347.882149,TP,1096770
C21,97792,212992,24154.624,16429.13499,TP,41399175
C10,96768,211968,12192.768,8227.068493,TP,53551195
C1,86016,89600,11612.16,7824.952015,TP,22858235.5
C10,96768,211968,3580.416,2419.726027,TP,53551195
C23,102400,86016,3174.4,2150.4,TP,2077577.5
C16,77824,53760,3112.96,2100.607815,TP,1625128.5
C48,97792,221184,2151.424,1466.737401,TP,58549
C49,97792,221184,12712.96,8604.859416,FP,99681.5
C23,102400,86016,2150.4,1433.6,FP,888822.5
C47,97792,221184,81460.736,55344.89125,Recognition,45734554.5
C44,97792,221184,325451.776,221184,TP,2727233400
C35,131072,107520,4063.232,2753.560976,TP,203633313.5
C10,96768,211968,8128.512,5516.975342,Recognition,53551195
C1,86016,89600,11612.16,7824.952015,TP,22858235.5
C58,94208,82432,3108.864,2166.784,Recognition,92823671
C10,96768,211968,2128.896,1451.835616,TP,53551195
C39,97792,221184,24154.624,16427.45889,TP,8005834
C41,97792,221184,12712.96,8604.859416,TP,18709261
C31,192512,111104,2117.632,1347.882149,TP,1096770
C2,106496,93184,2129.92,1490.944,TP,2336939
C7,97792,218624,8410.112,5768.701252,FP,-1
C31,192512,111104,10780.672,7317.074523,FP,1155498.5
C46,98304,103936,8945.664,6096.529801,TP,281437862
C44,97792,221184,217000.448,147456,FP,2727233400
C25,118784,82432,3207.168,2138.005764,Recognition,2960726
C60,97280,212992,18385.92,12454.53449,Recognition,807141
